verse_id,citation,book_name,book_number,chapter_number,verse_number,length_chars,text
17651,Song of Solomon 8:10,Song of Solomon,22,8,10,91,"I am a wall, and my breasts like towers: then was I in his eyes as one that found favour."
17652,Song of Solomon 8:11,Song of Solomon,22,8,11,150,Solomon had a vineyard at Baalhamon; he let out the vineyard unto keepers; every one for the fruit thereof was to bring a thousand pieces of silver.
17653,Song of Solomon 8:12,Song of Solomon,22,8,12,133,"My vineyard, which is mine, is before me: thou, O Solomon, must have a thousand, and those that keep the fruit thereof two hundred."
17654,Song of Solomon 8:13,Song of Solomon,22,8,13,94,"Thou that dwellest in the gardens, the companions hearken to thy voice: cause me to hear it."
17655,Song of Solomon 8:14,Song of Solomon,22,8,14,100,"Make haste, my beloved, and be thou like to a roe or to a young hart upon the mountains of spices."
20312,Lamentations 1:1,Lamentations,25,1,1,189,"How doth the city sit solitary, that was full of people! how is she become as a widow! she that was great among the nations, and princess among the provinces, how is she become tributary!"
20313,Lamentations 1:2,Lamentations,25,1,2,196,"She weepeth sore in the night, and her tears are on her cheeks: among all her lovers she hath none to comfort her: all her friends have dealt treacherously with her, they are become her enemies."
20314,Lamentations 1:3,Lamentations,25,1,3,192,"Judah is gone into captivity because of affliction, and because of great servitude: she dwelleth among the heathen, she findeth no rest: all her persecutors overtook her between the straits."
20315,Lamentations 1:4,Lamentations,25,1,4,167,"The ways of Zion do mourn, because none come to the solemn feasts: all her gates are desolate: her priests sigh, her virgins are afflicted, and she is in bitterness."
20316,Lamentations 1:5,Lamentations,25,1,5,181,"Her adversaries are the chief, her enemies prosper; for the LORD hath afflicted her for the multitude of her transgressions: her children are gone into captivity before the enemy."
20317,Lamentations 1:6,Lamentations,25,1,6,170,"And from the daughter of Zion all her beauty is departed: her princes are become like harts that find no pasture, and they are gone without strength before the pursuer."
20318,Lamentations 1:7,Lamentations,25,1,7,256,"Jerusalem remembered in the days of her affliction and of her miseries all her pleasant things that she had in the days of old, when her people fell into the hand of the enemy, and none did help her: the adversaries saw her, and did mock at her sabbaths."
20319,Lamentations 1:8,Lamentations,25,1,8,174,"Jerusalem hath grievously sinned; therefore she is removed: all that honoured her despise her, because they have seen her nakedness: yea, she sigheth, and turneth backward."
20320,Lamentations 1:9,Lamentations,25,1,9,195,"Her filthiness is in her skirts; she remembereth not her last end; therefore she came down wonderfully: she had no comforter. O LORD, behold my affliction: for the enemy hath magnified himself."
20321,Lamentations 1:10,Lamentations,25,1,10,207,"The adversary hath spread out his hand upon all her pleasant things: for she hath seen that the heathen entered into her sanctuary, whom thou didst command that they should not enter into thy congregation."
20322,Lamentations 1:11,Lamentations,25,1,11,156,"All her people sigh, they seek bread; they have given their pleasant things for meat to relieve the soul: see, O LORD, and consider; for I am become vile."
20323,Lamentations 1:12,Lamentations,25,1,12,196,"Is it nothing to you, all ye that pass by? behold, and see if there be any sorrow like unto my sorrow, which is done unto me, wherewith the LORD hath afflicted me in the day of his fierce anger."
20324,Lamentations 1:13,Lamentations,25,1,13,183,"From above hath he sent fire into my bones, and it prevaileth against them: he hath spread a net for my feet, he hath turned me back: he hath made me desolate and faint all the day."
20325,Lamentations 1:14,Lamentations,25,1,14,213,"The yoke of my transgressions is bound by his hand: they are wreathed, and come up upon my neck: he hath made my strength to fall, the LORD hath delivered me into their hands, from whom I am not able to rise up."
20326,Lamentations 1:15,Lamentations,25,1,15,208,"The LORD hath trodden under foot all my mighty men in the midst of me: he hath called an assembly against me to crush my young men: the LORD hath trodden the virgin, the daughter of Judah, as in a winepress."
20327,Lamentations 1:16,Lamentations,25,1,16,191,"For these things I weep; mine eye, mine eye runneth down with water, because the comforter that should relieve my soul is far from me: my children are desolate, because the enemy prevailed."
20328,Lamentations 1:17,Lamentations,25,1,17,204,"Zion spreadeth forth her hands, and there is none to comfort her: the LORD hath commanded concerning Jacob, that his adversaries should be round about him: Jerusalem is as a menstruous woman among them."
20329,Lamentations 1:18,Lamentations,25,1,18,174,"The LORD is righteous; for I have rebelled against his commandment: hear, I pray you, all people, and behold my sorrow: my virgins and my young men are gone into captivity."
20330,Lamentations 1:19,Lamentations,25,1,19,158,"I called for my lovers, but they deceived me: my priests and mine elders gave up the ghost in the city, while they sought their meat to relieve their souls."
20331,Lamentations 1:20,Lamentations,25,1,20,182,"Behold, O LORD; for I am in distress: my bowels are troubled; mine heart is turned within me; for I have grievously rebelled: abroad the sword bereaveth, at home there is as death."
20332,Lamentations 1:21,Lamentations,25,1,21,219,"They have heard that I sigh: there is none to comfort me: all mine enemies have heard of my trouble; they are glad that thou hast done it: thou wilt bring the day that thou hast called, and they shall be like unto me."
20333,Lamentations 1:22,Lamentations,25,1,22,161,"Let all their wickedness come before thee; and do unto them, as thou hast done unto me for all my transgressions: for my sighs are many, and my heart is faint."
20334,Lamentations 2:1,Lamentations,25,2,1,196,"How hath the LORD covered the daughter of Zion with a cloud in his anger, and cast down from heaven unto the earth the beauty of Israel, and remembered not his footstool in the day of his anger!"
20335,Lamentations 2:2,Lamentations,25,2,2,250,"The LORD hath swallowed up all the habitations of Jacob, and hath not pitied: he hath thrown down in his wrath the strong holds of the daughter of Judah; he hath brought them down to the ground: he hath polluted the kingdom and the princes thereof."
20336,Lamentations 2:3,Lamentations,25,2,3,196,"He hath cut off in his fierce anger all the horn of Israel: he hath drawn back his right hand from before the enemy, and he burned against Jacob like a flaming fire, which devoureth round about."
20337,Lamentations 2:4,Lamentations,25,2,4,203,"He hath bent his bow like an enemy: he stood with his right hand as an adversary, and slew all that were pleasant to the eye in the tabernacle of the daughter of Zion: he poured out his fury like fire."
20338,Lamentations 2:5,Lamentations,25,2,5,200,"The LORD was as an enemy: he hath swallowed up Israel, he hath swallowed up all her palaces: he hath destroyed his strong holds, and hath increased in the daughter of Judah mourning and lamentation."
20339,Lamentations 2:6,Lamentations,25,2,6,275,"And he hath violently taken away his tabernacle, as if it were of a garden: he hath destroyed his places of the assembly: the LORD hath caused the solemn feasts and sabbaths to be forgotten in Zion, and hath despised in the indignation of his anger the king and the priest."
20340,Lamentations 2:7,Lamentations,25,2,7,219,"The LORD hath cast off his altar, he hath abhorred his sanctuary, he hath given up into the hand of the enemy the walls of her palaces; they have made a noise in the house of the LORD, as in the day of a solemn feast."
20341,Lamentations 2:8,Lamentations,25,2,8,227,"The LORD hath purposed to destroy the wall of the daughter of Zion: he hath stretched out a line, he hath not withdrawn his hand from destroying: therefore he made the rampart and the wall to lament; they languished together."
20342,Lamentations 2:9,Lamentations,25,2,9,193,Her gates are sunk into the ground; he hath destroyed and broken her bars: her king and her princes are among the Gentiles: the law is no more; her prophets also find no vision from the LORD.
20343,Lamentations 2:10,Lamentations,25,2,10,222,"The elders of the daughter of Zion sit upon the ground, and keep silence: they have cast up dust upon their heads; they have girded themselves with sackcloth: the virgins of Jerusalem hang down their heads to the ground."
20344,Lamentations 2:11,Lamentations,25,2,11,213,"Mine eyes do fail with tears, my bowels are troubled, my liver is poured upon the earth, for the destruction of the daughter of my people; because the children and the sucklings swoon in the streets of the city."
20345,Lamentations 2:12,Lamentations,25,2,12,171,"They say to their mothers, Where is corn and wine? when they swooned as the wounded in the streets of the city, when their soul was poured out into their mothers' bosom."
20346,Lamentations 2:13,Lamentations,25,2,13,242,"What thing shall I take to witness for thee? what thing shall I liken to thee, O daughter of Jerusalem? what shall I equal to thee, that I may comfort thee, O virgin daughter of Zion? for thy breach is great like the sea: who can heal thee?"
20347,Lamentations 2:14,Lamentations,25,2,14,194,"Thy prophets have seen vain and foolish things for thee: and they have not discovered thine iniquity, to turn away thy captivity; but have seen for thee false burdens and causes of banishment."
20348,Lamentations 2:15,Lamentations,25,2,15,196,"All that pass by clap their hands at thee; they hiss and wag their head at the daughter of Jerusalem, saying, Is this the city that men call The perfection of beauty, The joy of the whole earth?"
20349,Lamentations 2:16,Lamentations,25,2,16,202,"All thine enemies have opened their mouth against thee: they hiss and gnash the teeth: they say, We have swallowed her up: certainly this is the day that we looked for; we have found, we have seen it."
20350,Lamentations 2:17,Lamentations,25,2,17,257,"The LORD hath done that which he had devised; he hath fulfilled his word that he had commanded in the days of old: he hath thrown down, and hath not pitied: and he hath caused thine enemy to rejoice over thee, he hath set up the horn of thine adversaries."
20351,Lamentations 2:18,Lamentations,25,2,18,173,"Their heart cried unto the LORD, O wall of the daughter of Zion, let tears run down like a river day and night: give thyself no rest; let not the apple of thine eye cease."
20352,Lamentations 2:19,Lamentations,25,2,19,238,"Arise, cry out in the night: in the beginning of the watches pour out thine heart like water before the face of the LORD: lift up thy hands toward him for the life of thy young children, that faint for hunger in the top of every street."
20353,Lamentations 2:20,Lamentations,25,2,20,193,"Behold, O LORD, and consider to whom thou hast done this. Shall the women eat their fruit, and children of a span long? shall the priest and the prophet be slain in the sanctuary of the Lord?"
20354,Lamentations 2:21,Lamentations,25,2,21,192,"The young and the old lie on the ground in the streets: my virgins and my young men are fallen by the sword; thou hast slain them in the day of thine anger; thou hast killed, and not pitied."
20355,Lamentations 2:22,Lamentations,25,2,22,195,"Thou hast called as in a solemn day my terrors round about, so that in the day of the LORD's anger none escaped nor remained: those that I have swaddled and brought up hath mine enemy consumed."
20356,Lamentations 3:1,Lamentations,25,3,1,65,I AM the man that hath seen affliction by the rod of his wrath.
20357,Lamentations 3:2,Lamentations,25,3,2,67,"He hath led me, and brought me into darkness, but not into light."
20358,Lamentations 3:3,Lamentations,25,3,3,77,Surely against me is he turned; he turneth his hand against me all the day.
20359,Lamentations 3:4,Lamentations,25,3,4,65,My flesh and my skin hath he made old; he hath broken my bones.
20360,Lamentations 3:5,Lamentations,25,3,5,69,"He hath builded against me, and compassed me with gall and travail."
20361,Lamentations 3:6,Lamentations,25,3,6,61,"He hath set me in dark places, as they that be dead of old."
20362,Lamentations 3:7,Lamentations,25,3,7,78,"He hath hedged me about, that I cannot get out: he hath made my chain heavy."
20363,Lamentations 3:8,Lamentations,25,3,8,55,"Also when I cry and shout, he shutteth out my prayer."
20364,Lamentations 3:9,Lamentations,25,3,9,74,"He hath inclosed my ways with hewn stone, he hath made my paths crooked."
20365,Lamentations 3:10,Lamentations,25,3,10,73,"He was unto me as a bear lying in wait, and as a lion in secret places."
20366,Lamentations 3:11,Lamentations,25,3,11,82,"He hath turned aside my ways, and pulled me in pieces: he hath made me desolate."
20367,Lamentations 3:12,Lamentations,25,3,12,59,"He hath bent his bow, and set me as a mark for the arrow."
